mtbf_days,mtbf_std,mtbf_trend,mttr_min,days_since_last_bd,bd_freq_30d,avg_avail_7d,avg_avail_30d,avg_tonnage_7d,delay_min_7d,delay_min_30d,delay_diversity,machine_id,breakdown_streak,delay_acceleration,availability_trend,tonnage_efficiency,time_since_maintenance,breakdown_severity_avg,rul_days,risk_class
0.69,1.83,-27.0,86.39,1.0,61,23.56,23.5,246.51,7505.0,32848.0,10,2,0,1.017,0.281,0.0,1.0,70.79,1.0,IMMINENT
0.69,1.83,-27.0,86.39,2.0,59,25.75,23.64,216.49,7128.0,32788.0,10,2,0,0.967,-0.211,0.264,1.0,66.58,1.0,IMMINENT
0.69,1.83,-27.0,86.39,2.0,59,25.75,23.64,216.49,7128.0,32788.0,10,2,0,0.967,-0.211,0.0,1.0,66.58,1.0,IMMINENT
0.69,1.83,-27.0,86.39,2.0,59,25.75,23.64,216.49,7128.0,32788.0,10,2,0,0.967,-0.211,0.504,1.0,66.58,1.0,IMMINENT
0.69,1.82,-28.0,86.54,1.0,58,24.56,23.32,187.72,7604.0,32923.0,10,2,1,0.979,-0.488,1.105,1.0,69.1,1.0,IMMINENT
0.69,1.82,-28.0,86.54,1.0,58,24.56,23.32,187.72,7604.0,32923.0,10,2,1,0.979,-0.488,0.893,1.0,69.1,1.0,IMMINENT
0.69,1.82,-28.0,86.54,1.0,58,24.56,23.32,187.72,7604.0,32923.0,10,2,1,0.979,-0.488,0.879,1.0,69.1,1.0,IMMINENT
0.69,1.82,-28.0,86.64,1.0,57,25.25,23.58,189.47,7535.0,32813.0,10,2,2,0.973,-0.381,1.374,1.0,71.89,1.0,IMMINENT
0.69,1.82,-28.0,86.64,1.0,57,25.25,23.58,189.47,7535.0,32813.0,10,2,2,0.973,-0.381,1.076,1.0,71.89,1.0,IMMINENT
0.69,1.82,-28.0,86.64,1.0,57,25.25,23.58,189.47,7535.0,32813.0,10,2,2,0.973,-0.381,0.795,1.0,71.89,1.0,IMMINENT
0.68,1.81,-28.0,86.49,1.0,58,24.7,23.72,191.24,7590.0,32753.0,10,2,5,0.982,-0.175,0.716,1.0,71.26,2.0,SOON
0.68,1.81,-28.0,86.49,1.0,58,24.7,23.72,191.24,7590.0,32753.0,10,2,5,0.982,-0.175,0.603,1.0,71.26,2.0,SOON
0.68,1.81,-28.0,86.49,1.0,58,24.7,23.72,191.24,7590.0,32753.0,10,2,5,0.982,-0.175,0.897,1.0,71.26,2.0,SOON
0.68,1.8,-28.0,86.11,1.0,58,22.57,24.01,170.97,7805.0,32628.0,10,2,0,1.014,0.001,1.049,1.0,66.69,1.0,IMMINENT
0.68,1.8,-28.0,86.11,1.0,58,22.57,24.01,170.97,7805.0,32628.0,10,2,0,1.014,0.001,0.439,1.0,66.69,1.0,IMMINENT
0.68,1.8,-28.0,86.11,1.0,58,22.57,24.01,170.97,7805.0,32628.0,10,2,0,1.014,0.001,0.0,1.0,66.69,1.0,IMMINENT
0.68,1.8,-28.0,86.11,2.0,55,21.23,23.76,146.08,7940.0,32738.0,10,2,0,1.028,-0.13,0.765,1.0,68.33,2.0,SOON
0.68,1.8,-28.0,86.11,2.0,55,21.23,23.76,146.08,7940.0,32738.0,10,2,0,1.028,-0.13,1.38,1.0,68.33,2.0,SOON
0.68,1.8,-28.0,86.11,2.0,55,21.23,23.76,146.08,7940.0,32738.0,10,2,0,1.028,-0.13,1.186,1.0,68.33,2.0,SOON
0.68,1.79,-28.0,85.46,1.0,56,23.16,23.91,158.59,7745.0,32673.0,10,2,3,1.005,-0.015,0.551,1.0,67.64,1.0,IMMINENT
0.68,1.79,-28.0,85.46,1.0,56,23.16,23.91,158.59,7745.0,32673.0,10,2,3,1.005,-0.015,0.943,1.0,67.64,1.0,IMMINENT
0.68,1.79,-28.0,85.46,2.0,55,21.2,23.81,183.33,7895.0,32678.0,10,2,0,1.063,-0.276,0.89,1.0,67.42,2.0,SOON
0.68,1.79,-28.0,85.46,2.0,55,21.2,23.81,183.33,7895.0,32678.0,10,2,0,1.063,-0.276,1.007,1.0,67.42,2.0,SOON
0.68,1.79,-28.0,85.46,2.0,55,21.2,23.81,183.33,7895.0,32678.0,10,2,0,1.063,-0.276,0.887,1.0,67.42,2.0,SOON
0.68,1.79,-28.0,85.14,1.0,56,21.72,23.77,207.12,7845.0,32698.0,10,2,0,1.056,-0.441,1.335,1.0,66.21,1.0,IMMINENT
0.68,1.79,-28.0,85.14,1.0,56,21.72,23.77,207.12,7845.0,32698.0,10,2,0,1.056,-0.441,0.928,1.0,66.21,1.0,IMMINENT
0.68,1.79,-28.0,85.14,1.0,56,21.72,23.77,207.12,7845.0,32698.0,10,2,0,1.056,-0.441,1.234,1.0,66.21,1.0,IMMINENT
0.68,1.79,-28.0,85.14,2.0,54,21.65,23.74,214.26,7852.0,32710.0,10,2,0,1.056,0.058,0.562,1.0,67.83,1.0,IMMINENT
0.68,1.79,-28.0,85.14,2.0,54,21.65,23.74,214.26,7852.0,32710.0,10,2,0,1.056,0.058,0.78,1.0,67.83,1.0,IMMINENT
0.68,1.79,-28.0,85.14,2.0,54,21.65,23.74,214.26,7852.0,32710.0,10,2,0,1.056,0.058,0.908,1.0,67.83,1.0,IMMINENT
0.69,1.79,-28.0,85.04,1.0,55,20.6,23.47,202.29,7952.0,32825.0,10,2,0,1.066,0.189,1.05,1.0,68.78,1.0,IMMINENT
0.69,1.79,-28.0,85.04,1.0,55,20.6,23.47,202.29,7952.0,32825.0,10,2,0,1.066,0.189,0.479,1.0,68.78,1.0,IMMINENT
0.69,1.79,-28.0,85.04,1.0,55,20.6,23.47,202.29,7952.0,32825.0,10,2,0,1.066,0.189,0.789,1.0,68.78,1.0,IMMINENT
0.68,1.78,-28.0,85.23,1.0,57,20.76,23.23,203.32,7937.0,32925.0,10,2,3,1.061,0.001,0.672,1.0,70.67,1.0,IMMINENT
0.68,1.78,-28.0,85.23,1.0,57,20.76,23.23,203.32,7937.0,32925.0,10,2,3,1.061,0.001,0.987,1.0,70.67,1.0,IMMINENT
0.68,1.78,-28.0,85.23,1.0,57,20.76,23.23,203.32,7937.0,32925.0,10,2,3,1.061,0.001,1.07,1.0,70.67,1.0,IMMINENT
0.68,1.77,-28.0,85.13,1.0,58,22.64,23.52,217.87,7757.0,32803.0,10,2,1,1.04,0.114,0.789,1.0,70.97,1.0,IMMINENT
0.68,1.77,-28.0,85.13,1.0,58,22.64,23.52,217.87,7757.0,32803.0,10,2,1,1.04,0.114,1.074,1.0,70.97,1.0,IMMINENT
0.68,1.77,-28.0,85.13,1.0,58,22.64,23.52,217.87,7757.0,32803.0,10,2,1,1.04,0.114,0.522,1.0,70.97,1.0,IMMINENT
0.68,1.76,-28.0,85.96,1.0,59,20.24,23.12,206.56,8307.0,33293.0,10,2,4,1.098,0.1,1.291,1.0,75.1,1.0,IMMINENT
0.68,1.76,-28.0,85.96,1.0,59,20.24,23.12,206.56,8307.0,33293.0,10,2,4,1.098,0.1,1.256,1.0,75.1,1.0,IMMINENT
0.68,1.76,-28.0,85.96,1.0,59,20.24,23.12,206.56,8307.0,33293.0,10,2,4,1.098,0.1,0.811,1.0,75.1,1.0,IMMINENT
0.68,1.76,-28.0,86.35,1.0,58,21.36,23.04,217.56,8247.0,33323.0,10,2,2,1.037,-0.289,1.048,1.0,76.4,2.0,SOON
0.68,1.76,-28.0,86.35,1.0,58,21.36,23.04,217.56,8247.0,33323.0,10,2,2,1.037,-0.289,1.321,1.0,76.4,2.0,SOON
0.68,1.76,-28.0,86.35,1.0,58,21.36,23.04,217.56,8247.0,33323.0,10,2,2,1.037,-0.289,1.067,1.0,76.4,2.0,SOON
0.68,1.75,-27.0,86.26,1.0,58,22.25,22.95,224.76,8157.0,33363.0,10,2,0,1.025,-0.107,1.338,1.0,77.09,1.0,IMMINENT
0.68,1.75,-27.0,86.26,1.0,58,22.25,22.95,224.76,8157.0,33363.0,10,2,0,1.025,-0.107,1.027,1.0,77.09,1.0,IMMINENT
0.68,1.75,-27.0,86.26,2.0,57,22.14,22.77,222.53,7795.0,33068.0,10,2,0,1.025,0.405,1.23,1.0,78.09,1.0,IMMINENT
0.68,1.75,-27.0,86.26,2.0,57,22.14,22.77,222.53,7795.0,33068.0,10,2,0,1.025,0.405,0.417,1.0,78.09,1.0,IMMINENT
0.68,1.75,-27.0,86.26,2.0,57,22.14,22.77,222.53,7795.0,33068.0,10,2,0,1.025,0.405,0.812,1.0,78.09,1.0,IMMINENT
0.68,1.75,-28.0,86.33,1.0,57,22.14,22.72,224.92,7795.0,33088.0,10,2,3,1.025,0.131,1.009,1.0,81.16,1.0,IMMINENT
0.68,1.75,-28.0,86.33,1.0,57,22.14,22.72,224.92,7795.0,33088.0,10,2,3,1.025,0.131,1.135,1.0,81.16,1.0,IMMINENT
0.68,1.75,-28.0,86.33,1.0,57,22.14,22.72,224.92,7795.0,33088.0,10,2,3,1.025,0.131,1.385,1.0,81.16,1.0,IMMINENT
0.68,1.74,-27.0,86.4,1.0,56,21.93,22.5,239.18,8055.0,33423.0,10,2,0,1.048,-0.251,1.146,1.0,83.23,1.0,IMMINENT
0.68,1.74,-27.0,86.4,1.0,56,21.93,22.5,239.18,8055.0,33423.0,10,2,0,1.048,-0.251,0.703,1.0,83.23,1.0,IMMINENT
0.68,1.74,-28.0,86.49,1.0,55,20.18,22.53,240.84,7840.0,33038.0,10,2,2,1.074,-0.106,1.085,1.0,76.84,1.0,IMMINENT
0.68,1.74,-28.0,86.49,1.0,55,20.18,22.53,240.84,7840.0,33038.0,10,2,2,1.074,-0.106,0.315,1.0,76.84,1.0,IMMINENT
0.68,1.74,-28.0,86.49,1.0,55,20.18,22.53,240.84,7840.0,33038.0,10,2,2,1.074,-0.106,0.805,1.0,76.84,1.0,IMMINENT
0.67,1.73,-28.0,88.13,1.0,54,20.2,22.05,238.61,7518.0,33236.0,10,2,2,1.024,-0.683,1.447,1.0,86.83,1.0,IMMINENT
0.67,1.73,-28.0,88.13,1.0,54,20.2,22.05,238.61,7518.0,33236.0,10,2,2,1.024,-0.683,0.381,1.0,86.83,1.0,IMMINENT
0.68,1.73,-27.0,88.47,1.0,52,19.0,21.62,231.84,7533.0,33331.0,10,2,1,1.067,-1.146,0.096,1.0,91.81,1.0,IMMINENT
0.68,1.73,-27.0,88.47,1.0,52,19.0,21.62,231.84,7533.0,33331.0,10,2,1,1.067,-1.146,0.42,1.0,91.81,1.0,IMMINENT
0.68,1.73,-27.0,88.47,1.0,52,19.0,21.62,231.84,7533.0,33331.0,10,2,1,1.067,-1.146,0.555,1.0,91.81,1.0,IMMINENT
0.68,1.73,-27.0,88.32,1.0,50,16.98,21.3,200.83,7708.0,33460.0,10,2,0,1.088,-0.748,0.387,1.0,94.56,1.0,IMMINENT
0.68,1.73,-27.0,88.32,1.0,50,16.98,21.3,200.83,7708.0,33460.0,10,2,0,1.088,-0.748,0.873,1.0,94.56,1.0,IMMINENT
0.68,1.73,-27.0,88.32,1.0,50,16.98,21.3,200.83,7708.0,33460.0,10,2,0,1.088,-0.748,1.162,1.0,94.56,1.0,IMMINENT
0.68,1.72,-28.0,89.05,1.0,49,17.73,21.94,190.8,8038.0,33033.0,10,2,0,1.089,0.459,0.973,1.0,97.78,1.0,IMMINENT
0.68,1.72,-28.0,89.05,1.0,49,17.73,21.94,190.8,8038.0,33033.0,10,2,0,1.089,0.459,0.925,1.0,97.78,1.0,IMMINENT
0.68,1.72,-28.0,89.05,1.0,49,17.73,21.94,190.8,8038.0,33033.0,10,2,0,1.089,0.459,1.174,1.0,97.78,1.0,IMMINENT
0.67,1.71,-28.0,89.06,1.0,51,18.44,21.89,198.14,7973.0,33429.0,10,2,3,1.08,0.69,1.269,1.0,98.47,1.0,IMMINENT
0.67,1.71,-28.0,89.06,1.0,51,18.44,21.89,198.14,7973.0,33429.0,10,2,3,1.08,0.69,1.342,1.0,98.47,1.0,IMMINENT
0.67,1.71,-28.0,89.06,1.0,51,18.44,21.89,198.14,7973.0,33429.0,10,2,3,1.08,0.69,0.981,1.0,98.47,1.0,IMMINENT
0.67,1.71,-27.0,88.79,1.0,49,20.25,22.11,198.61,7568.0,33340.0,10,2,1,1.027,1.039,0.257,1.0,100.16,1.0,IMMINENT
0.67,1.71,-27.0,88.79,1.0,49,20.25,22.11,198.61,7568.0,33340.0,10,2,1,1.027,1.039,0.504,1.0,100.16,1.0,IMMINENT
0.67,1.71,-27.0,88.79,1.0,49,20.25,22.11,198.61,7568.0,33340.0,10,2,1,1.027,1.039,0.504,1.0,100.16,1.0,IMMINENT
0.67,1.7,-28.0,91.07,1.0,50,18.77,21.31,181.68,8093.0,33670.0,10,2,4,1.034,0.164,0.665,1.0,112.36,1.0,IMMINENT
0.67,1.7,-28.0,91.07,1.0,50,18.77,21.31,181.68,8093.0,33670.0,10,2,4,1.034,0.164,0.112,1.0,112.36,1.0,IMMINENT
0.67,1.7,-28.0,91.07,1.0,50,18.77,21.31,181.68,8093.0,33670.0,10,2,4,1.034,0.164,0.0,1.0,112.36,1.0,IMMINENT
0.67,1.7,-28.0,93.23,1.0,51,17.66,20.39,164.73,8200.0,34050.0,10,2,2,1.036,-0.453,0.668,1.0,126.14,1.0,IMMINENT
0.67,1.7,-28.0,93.23,1.0,51,17.66,20.39,164.73,8200.0,34050.0,10,2,2,1.036,-0.453,0.142,1.0,126.14,1.0,IMMINENT
0.67,1.7,-28.0,93.23,1.0,51,17.66,20.39,164.73,8200.0,34050.0,10,2,2,1.036,-0.453,0.995,1.0,126.14,1.0,IMMINENT
0.67,1.69,-27.0,93.27,1.0,50,18.15,20.06,156.37,8250.0,34185.0,10,2,1,0.988,-0.68,0.691,1.0,129.26,1.0,IMMINENT
0.67,1.69,-27.0,93.27,1.0,50,18.15,20.06,156.37,8250.0,34185.0,10,2,1,0.988,-0.68,0.923,1.0,129.26,1.0,IMMINENT
0.67,1.69,-27.0,93.27,1.0,50,18.15,20.06,156.37,8250.0,34185.0,10,2,1,0.988,-0.68,0.966,1.0,129.26,1.0,IMMINENT
0.67,1.69,-28.0,93.02,1.0,51,19.84,20.42,172.89,8080.0,34035.0,10,2,0,0.972,-0.524,0.795,1.0,125.75,1.0,IMMINENT
0.67,1.69,-28.0,93.02,1.0,51,19.84,20.42,172.89,8080.0,34035.0,10,2,0,0.972,-0.524,0.805,1.0,125.75,1.0,IMMINENT
0.67,1.69,-28.0,93.02,1.0,51,19.84,20.42,172.89,8080.0,34035.0,10,2,0,0.972,-0.524,1.125,1.0,125.75,1.0,IMMINENT
0.67,1.68,-28.0,92.83,1.0,53,18.06,20.11,175.94,8290.0,34195.0,10,2,1,0.993,-0.085,0.859,1.0,123.45,1.0,IMMINENT
0.67,1.68,-28.0,92.83,1.0,53,18.06,20.11,175.94,8290.0,34195.0,10,2,1,0.993,-0.085,0.991,1.0,123.45,1.0,IMMINENT
0.67,1.68,-28.0,92.83,1.0,53,18.06,20.11,175.94,8290.0,34195.0,10,2,1,0.993,-0.085,0.99,1.0,123.45,1.0,IMMINENT
0.67,1.68,-28.0,92.54,1.0,53,18.95,20.52,173.02,8200.0,34025.0,10,2,2,0.987,0.537,1.256,1.0,121.28,1.0,IMMINENT
0.67,1.68,-28.0,92.54,1.0,53,18.95,20.52,173.02,8200.0,34025.0,10,2,2,0.987,0.537,0.908,1.0,121.28,1.0,IMMINENT
0.67,1.68,-28.0,92.54,1.0,53,18.95,20.52,173.02,8200.0,34025.0,10,2,2,0.987,0.537,1.161,1.0,121.28,1.0,IMMINENT
0.67,1.67,-28.0,92.46,1.0,53,18.45,20.45,169.62,8250.0,34055.0,10,2,2,0.992,1.238,0.641,1.0,120.53,1.0,IMMINENT
0.67,1.67,-28.0,92.46,1.0,53,18.45,20.45,169.62,8250.0,34055.0,10,2,2,0.992,1.238,0.763,1.0,120.53,1.0,IMMINENT
0.67,1.67,-28.0,92.46,1.0,53,18.45,20.45,169.62,8250.0,34055.0,10,2,2,0.992,1.238,0.875,1.0,120.53,1.0,IMMINENT
0.66,1.67,-28.0,92.11,1.0,53,20.54,20.29,180.68,8040.0,34120.0,10,2,5,0.965,0.751,0.896,1.0,119.58,1.0,IMMINENT
0.66,1.67,-28.0,92.11,1.0,53,20.54,20.29,180.68,8040.0,34120.0,10,2,5,0.965,0.751,1.089,1.0,119.58,1.0,IMMINENT
0.66,1.66,-27.0,91.98,1.0,52,23.12,20.49,203.64,7410.0,33655.0,10,2,0,0.936,0.403,0.649,1.0,121.4,2.0,SOON
0.66,1.66,-27.0,91.98,1.0,52,23.12,20.49,203.64,7410.0,33655.0,10,2,0,0.936,0.403,1.168,1.0,121.4,2.0,SOON
0.66,1.66,-27.0,91.98,1.0,52,23.12,20.49,203.64,7410.0,33655.0,10,2,0,0.936,0.403,1.174,1.0,121.4,2.0,SOON
0.66,1.66,-28.0,91.59,1.0,55,24.32,20.77,217.3,7295.0,33540.0,10,2,3,0.924,0.062,0.127,1.0,117.6,1.0,IMMINENT
0.66,1.66,-28.0,91.59,1.0,55,24.32,20.77,217.3,7295.0,33540.0,10,2,3,0.924,0.062,0.143,1.0,117.6,1.0,IMMINENT
0.66,1.66,-28.0,91.59,1.0,55,24.32,20.77,217.3,7295.0,33540.0,10,2,3,0.924,0.062,1.531,1.0,117.6,1.0,IMMINENT
0.66,1.66,-28.0,91.59,2.0,52,22.34,20.2,208.2,7485.0,33775.0,10,2,0,0.942,-0.198,0.58,1.0,122.75,2.0,SOON
0.66,1.66,-28.0,91.59,2.0,52,22.34,20.2,208.2,7485.0,33775.0,10,2,0,0.942,-0.198,0.623,1.0,122.75,2.0,SOON
0.66,1.66,-28.0,91.59,2.0,52,22.34,20.2,208.2,7485.0,33775.0,10,2,0,0.942,-0.198,0.126,1.0,122.75,2.0,SOON
0.66,1.65,-28.0,91.63,1.0,54,21.25,20.12,191.93,7560.0,33860.0,10,2,0,0.96,-0.957,1.095,1.0,121.81,1.0,IMMINENT
0.66,1.65,-28.0,91.63,1.0,54,21.25,20.12,191.93,7560.0,33860.0,10,2,0,0.96,-0.957,1.095,1.0,121.81,1.0,IMMINENT
0.66,1.65,-28.0,91.63,1.0,54,21.25,20.12,191.93,7560.0,33860.0,10,2,0,0.96,-0.957,1.655,1.0,121.81,1.0,IMMINENT
0.66,1.65,-28.0,91.63,2.0,52,19.64,20.03,203.29,7715.0,33895.0,10,2,0,0.979,-0.637,0.978,1.0,124.87,1.0,IMMINENT
0.66,1.65,-28.0,91.63,2.0,52,19.64,20.03,203.29,7715.0,33895.0,10,2,0,0.979,-0.637,1.298,1.0,124.87,1.0,IMMINENT
0.66,1.65,-28.0,91.63,2.0,52,19.64,20.03,203.29,7715.0,33895.0,10,2,0,0.979,-0.637,0.703,1.0,124.87,1.0,IMMINENT
0.67,1.65,-26.0,91.88,1.0,53,18.18,19.64,199.12,7855.0,34058.0,10,2,0,0.992,-0.472,0.671,1.0,125.72,1.0,IMMINENT
0.67,1.65,-26.0,91.88,1.0,53,18.18,19.64,199.12,7855.0,34058.0,10,2,0,0.992,-0.472,0.24,1.0,125.72,1.0,IMMINENT
0.67,1.65,-26.0,91.88,1.0,53,18.18,19.64,199.12,7855.0,34058.0,10,2,0,0.992,-0.472,1.309,1.0,125.72,1.0,IMMINENT
0.67,1.65,-27.0,91.64,1.0,52,16.51,19.34,198.29,8015.0,34183.0,10,2,0,1.008,-0.526,0.959,1.0,125.63,1.0,IMMINENT
0.67,1.65,-27.0,91.64,1.0,52,16.51,19.34,198.29,8015.0,34183.0,10,2,0,1.008,-0.526,0.826,1.0,125.63,1.0,IMMINENT
0.67,1.65,-28.0,91.69,1.0,51,15.31,19.21,195.85,8130.0,33848.0,10,2,2,1.021,-0.385,1.909,1.0,126.04,1.0,IMMINENT
0.67,1.65,-28.0,91.69,1.0,51,15.31,19.21,195.85,8130.0,33848.0,10,2,2,1.021,-0.385,0.565,1.0,126.04,1.0,IMMINENT
0.67,1.65,-28.0,91.69,1.0,51,15.31,19.21,195.85,8130.0,33848.0,10,2,2,1.021,-0.385,1.141,1.0,126.04,1.0,IMMINENT
0.67,1.64,-27.0,91.47,1.0,50,14.9,18.95,202.84,8170.0,33953.0,10,2,1,1.023,0.337,1.252,1.0,126.06,1.0,IMMINENT
0.67,1.64,-27.0,91.47,1.0,50,14.9,18.95,202.84,8170.0,33953.0,10,2,1,1.023,0.337,1.118,1.0,126.06,1.0,IMMINENT
0.67,1.64,-27.0,91.47,1.0,50,14.9,18.95,202.84,8170.0,33953.0,10,2,1,1.023,0.337,0.919,1.0,126.06,1.0,IMMINENT
0.67,1.64,-28.0,91.15,1.0,49,15.78,19.15,219.9,8085.0,33553.0,10,2,2,1.024,0.366,1.655,1.0,120.37,1.0,IMMINENT
0.67,1.64,-28.0,91.15,1.0,49,15.78,19.15,219.9,8085.0,33553.0,10,2,2,1.024,0.366,1.345,1.0,120.37,1.0,IMMINENT
0.67,1.64,-28.0,91.15,1.0,49,15.78,19.15,219.9,8085.0,33553.0,10,2,2,1.024,0.366,0.495,1.0,120.37,1.0,IMMINENT
0.67,1.63,-28.0,91.2,1.0,49,18.23,19.37,244.89,7850.0,33463.0,10,2,1,0.997,0.489,1.398,1.0,118.73,1.0,IMMINENT
0.67,1.63,-28.0,91.2,1.0,49,18.23,19.37,244.89,7850.0,33463.0,10,2,1,0.997,0.489,0.91,1.0,118.73,1.0,IMMINENT
0.67,1.63,-28.0,91.2,1.0,49,18.23,19.37,244.89,7850.0,33463.0,10,2,1,0.997,0.489,1.075,1.0,118.73,1.0,IMMINENT
0.67,1.63,-27.0,90.99,1.0,49,19.06,19.26,239.66,7770.0,33508.0,10,2,0,0.986,0.763,1.055,1.0,117.92,2.0,SOON
0.67,1.63,-27.0,90.99,1.0,49,19.06,19.26,239.66,7770.0,33508.0,10,2,0,0.986,0.763,0.693,1.0,117.92,2.0,SOON
0.67,1.63,-27.0,90.99,1.0,49,19.06,19.26,239.66,7770.0,33508.0,10,2,0,0.986,0.763,0.827,1.0,117.92,2.0,SOON
0.66,1.63,-28.0,90.74,1.0,52,20.42,19.24,235.05,7640.0,33903.0,10,2,3,0.969,0.807,1.136,1.0,114.77,1.0,IMMINENT
0.66,1.63,-28.0,90.74,1.0,52,20.42,19.24,235.05,7640.0,33903.0,10,2,3,0.969,0.807,0.67,1.0,114.77,1.0,IMMINENT
0.66,1.63,-28.0,90.74,1.0,52,20.42,19.24,235.05,7640.0,33903.0,10,2,3,0.969,0.807,1.005,1.0,114.77,1.0,IMMINENT
0.66,1.63,-28.0,90.74,2.0,49,22.55,19.43,241.88,7435.0,33823.0,10,2,0,0.945,0.471,0.786,1.0,116.08,1.0,IMMINENT
0.66,1.63,-28.0,90.74,2.0,49,22.55,19.43,241.88,7435.0,33823.0,10,2,0,0.945,0.471,1.093,1.0,116.08,1.0,IMMINENT
0.66,1.63,-28.0,90.74,2.0,49,22.55,19.43,241.88,7435.0,33823.0,10,2,0,0.945,0.471,0.789,1.0,116.08,1.0,IMMINENT
0.67,1.62,-28.0,90.4,1.0,50,23.07,19.52,240.11,7755.0,33548.0,10,2,1,0.947,0.008,0.271,1.0,113.06,11.0,SAFE
0.67,1.62,-27.0,90.85,11.0,31,100.0,20.39,0.0,0.0,21430.0,9,2,2,0.0,0.0,0.837,11.0,69.68,1.0,IMMINENT
0.67,1.62,-27.0,90.85,11.0,31,100.0,20.39,0.0,0.0,21430.0,9,2,2,0.0,0.0,0.375,11.0,69.68,1.0,IMMINENT
0.67,1.62,-27.0,90.85,11.0,31,100.0,20.39,0.0,0.0,21430.0,9,2,2,0.0,0.0,0.294,11.0,69.68,1.0,IMMINENT
0.7,1.71,-28.0,91.6,1.0,31,19.79,20.52,115.73,1155.0,21365.0,9,2,2,1.009,-11.458,0.916,1.0,79.52,1.0,IMMINENT
0.7,1.71,-28.0,91.6,1.0,31,19.79,20.52,115.73,1155.0,21365.0,9,2,2,1.009,-11.458,1.065,1.0,79.52,1.0,IMMINENT
0.7,1.71,-27.0,91.42,1.0,30,18.96,19.92,160.52,1945.0,21140.0,9,2,1,1.012,-2.813,0.305,1.0,80.0,1.0,IMMINENT
0.7,1.71,-27.0,91.42,1.0,30,18.96,19.92,160.52,1945.0,21140.0,9,2,1,1.012,-2.813,0.725,1.0,80.0,1.0,IMMINENT
0.7,1.71,-27.0,91.42,1.0,30,18.96,19.92,160.52,1945.0,21140.0,9,2,1,1.012,-2.813,0.791,1.0,80.0,1.0,IMMINENT
0.69,1.7,-28.0,91.54,1.0,31,15.89,19.09,152.66,3230.0,21360.0,9,2,4,1.04,-2.059,0.583,1.0,82.42,1.0,IMMINENT
0.69,1.7,-28.0,91.54,1.0,31,15.89,19.09,152.66,3230.0,21360.0,9,2,4,1.04,-2.059,0.41,1.0,82.42,1.0,IMMINENT
0.69,1.7,-28.0,91.54,1.0,31,15.89,19.09,152.66,3230.0,21360.0,9,2,4,1.04,-2.059,0.771,1.0,82.42,1.0,IMMINENT
0.69,1.7,-28.0,92.0,1.0,30,14.87,18.6,147.79,4495.0,21490.0,9,2,2,1.046,-1.127,0.418,1.0,90.83,1.0,IMMINENT
0.69,1.7,-28.0,92.0,1.0,30,14.87,18.6,147.79,4495.0,21490.0,9,2,2,1.046,-1.127,0.418,1.0,90.83,1.0,IMMINENT
0.69,1.7,-28.0,92.0,1.0,30,14.87,18.6,147.79,4495.0,21490.0,9,2,2,1.046,-1.127,0.497,1.0,90.83,1.0,IMMINENT
0.69,1.7,-27.0,92.08,1.0,30,15.1,18.19,137.93,5705.0,21990.0,9,2,0,1.038,-0.511,1.012,1.0,93.17,1.0,IMMINENT
0.69,1.7,-27.0,92.08,1.0,30,15.1,18.19,137.93,5705.0,21990.0,9,2,0,1.038,-0.511,0.0,1.0,93.17,1.0,IMMINENT
0.69,1.7,-27.0,92.08,1.0,30,15.1,18.19,137.93,5705.0,21990.0,9,2,0,1.038,-0.511,0.337,1.0,93.17,1.0,IMMINENT
0.69,1.69,-28.0,92.27,1.0,29,13.79,17.34,131.69,7035.0,22220.0,9,2,2,1.043,-0.694,0.812,1.0,99.66,1.0,IMMINENT
0.69,1.69,-28.0,92.27,1.0,29,13.79,17.34,131.69,7035.0,22220.0,9,2,2,1.043,-0.694,0.791,1.0,99.66,1.0,IMMINENT
0.69,1.69,-28.0,92.27,1.0,29,13.79,17.34,131.69,7035.0,22220.0,9,2,2,1.043,-0.694,1.12,1.0,99.66,1.0,IMMINENT
0.69,1.69,-28.0,92.12,1.0,32,15.0,17.76,142.92,8160.0,22105.0,9,2,5,1.034,-0.158,0.592,1.0,97.34,1.0,IMMINENT
0.69,1.69,-28.0,92.12,1.0,32,15.0,17.76,142.92,8160.0,22105.0,9,2,5,1.034,-0.158,0.949,1.0,97.34,1.0,IMMINENT
0.69,1.69,-28.0,92.12,1.0,32,15.0,17.76,142.92,8160.0,22105.0,9,2,5,1.034,-0.158,0.727,1.0,97.34,1.0,IMMINENT
0.69,1.68,-28.0,92.22,1.0,33,15.0,18.28,151.37,8160.0,21965.0,9,2,8,1.04,0.362,0.98,1.0,97.88,1.0,IMMINENT
0.69,1.68,-28.0,92.22,1.0,33,15.0,18.28,151.37,8160.0,21965.0,9,2,8,1.04,0.362,0.69,1.0,97.88,1.0,IMMINENT
0.69,1.68,-28.0,92.22,1.0,33,15.0,18.28,151.37,8160.0,21965.0,9,2,8,1.04,0.362,0.793,1.0,97.88,1.0,IMMINENT
0.68,1.67,-28.0,91.65,1.0,36,16.22,18.64,149.12,8445.0,21870.0,9,2,11,1.03,0.786,1.04,1.0,91.81,1.0,IMMINENT
0.68,1.67,-28.0,91.65,1.0,36,16.22,18.64,149.12,8445.0,21870.0,9,2,11,1.03,0.786,1.248,1.0,91.81,1.0,IMMINENT
